"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"26-Nov-2024","EQ","2,150.00","2,285.00","2,104.85","2,167.20","2,218.50","2,228.65","2,219.59","2,285.00","1,133.00","72,629","16,12,06,387.50","9,579"
"25-Nov-2024","EQ","2,120.00","2,224.90","2,100.00","2,118.35","2,170.30","2,167.20","2,161.84","2,238.00","1,133.00","44,437","9,60,65,484.45","6,469"
"22-Nov-2024","EQ","2,120.00","2,165.95","2,092.25","2,100.10","2,122.85","2,118.35","2,120.58","2,238.00","1,133.00","31,724","6,72,73,220.30","5,627"
"21-Nov-2024","EQ","2,103.00","2,238.00","2,051.25","2,102.60","2,100.00","2,100.10","2,148.96","2,238.00","1,133.00","1,13,929","24,48,29,264.30","11,631"
"19-Nov-2024","EQ","2,066.80","2,144.50","2,062.00","2,098.20","2,105.10","2,102.60","2,103.38","2,144.50","1,133.00","77,653","16,33,33,914.90","9,320"
"18-Nov-2024","EQ","2,015.25","2,125.00","1,952.35","2,048.05","2,079.30","2,098.20","2,058.33","2,125.00","1,133.00","1,29,037","26,56,00,390.50","16,409"
"14-Nov-2024","EQ","1,904.95","2,065.00","1,885.55","1,905.25","2,038.60","2,048.05","2,008.46","2,065.00","1,133.00","1,63,440","32,82,63,346.10","16,214"
"13-Nov-2024","EQ","1,925.00","2,019.90","1,888.75","1,946.45","1,904.00","1,905.25","1,945.76","2,055.25","1,133.00","1,48,529","28,90,02,000.75","16,756"
"12-Nov-2024","EQ","1,794.30","2,055.25","1,774.10","1,772.75","1,923.00","1,946.45","1,969.64","2,055.25","1,133.00","5,26,471","1,03,69,58,840.65","43,881"
"11-Nov-2024","EQ","1,755.70","1,834.15","1,730.00","1,745.00","1,777.00","1,772.75","1,782.28","1,955.20","1,133.00","37,145","6,62,02,615.15","4,040"
"08-Nov-2024","EQ","1,759.40","1,789.90","1,739.00","1,752.60","1,744.35","1,745.00","1,760.50","1,955.20","1,133.00","11,562","2,03,54,877.90","1,889"
"07-Nov-2024","EQ","1,770.00","1,784.95","1,727.00","1,768.35","1,751.50","1,752.60","1,753.53","1,955.20","1,133.00","12,116","2,12,45,712.50","1,988"
"06-Nov-2024","EQ","1,799.00","1,809.50","1,750.00","1,789.85","1,750.00","1,768.35","1,778.47","1,955.20","1,133.00","23,679","4,21,12,423.85","2,729"
"05-Nov-2024","EQ","1,751.00","1,825.00","1,740.00","1,740.95","1,794.00","1,789.85","1,786.37","1,955.20","1,133.00","53,800","9,61,06,608.70","5,304"
"04-Nov-2024","EQ","1,728.80","1,762.00","1,680.05","1,706.50","1,750.80","1,740.95","1,730.06","1,955.20","1,133.00","40,171","6,94,98,349.30","5,962"
"01-Nov-2024","EQ","1,695.00","1,744.80","1,694.95","1,679.30","1,709.70","1,706.50","1,707.81","1,955.20","1,131.90","6,006","1,02,57,105.50","484"
"31-Oct-2024","EQ","1,693.00","1,695.40","1,665.30","1,693.00","1,684.00","1,679.30","1,681.65","1,955.20","1,131.90","8,788","1,47,78,312.80","1,207"
"30-Oct-2024","EQ","1,720.00","1,739.05","1,690.00","1,731.10","1,696.90","1,693.00","1,717.00","1,955.20","1,131.90","9,706","1,66,65,185.15","1,617"
"29-Oct-2024","EQ","1,714.40","1,750.00","1,658.40","1,697.45","1,745.00","1,731.10","1,667.38","1,955.20","1,131.90","2,16,629","36,12,03,818.60","2,440"
"28-Oct-2024","EQ","1,550.00","1,721.85","1,524.60","1,596.25","1,707.95","1,697.45","1,623.17","1,955.20","1,131.90","27,119","4,40,18,767.75","4,200"
"25-Oct-2024","EQ","1,693.70","1,693.70","1,546.20","1,671.00","1,615.80","1,596.25","1,599.16","1,955.20","1,085.20","19,788","3,16,44,264.80","2,807"
"24-Oct-2024","EQ","1,702.40","1,713.90","1,650.00","1,713.80","1,663.20","1,671.00","1,674.56","1,955.20","1,085.20","11,623","1,94,63,368.20","1,663"
"23-Oct-2024","EQ","1,644.20","1,806.00","1,614.10","1,634.40","1,694.15","1,713.80","1,735.51","1,955.20","1,085.20","29,317","5,08,79,960.30","4,675"
"22-Oct-2024","EQ","1,714.65","1,717.95","1,614.25","1,727.20","1,635.00","1,634.40","1,668.97","1,955.20","1,085.20","11,091","1,85,10,568.75","1,624"
"21-Oct-2024","EQ","1,717.00","1,735.00","1,672.20","1,716.20","1,711.00","1,727.20","1,712.71","1,955.20","1,085.20","14,632","2,50,60,409.35","1,709"
"18-Oct-2024","EQ","1,675.00","1,750.00","1,644.95","1,698.80","1,711.95","1,716.20","1,719.41","1,955.20","1,085.20","16,616","2,85,69,687.85","2,922"
"17-Oct-2024","EQ","1,707.10","1,737.35","1,690.00","1,724.25","1,690.00","1,698.80","1,720.84","1,955.20","1,085.20","8,291","1,42,67,490.95","1,060"
"16-Oct-2024","EQ","1,739.00","1,747.35","1,702.00","1,739.80","1,727.00","1,724.25","1,724.16","1,955.20","1,085.20","8,863","1,52,81,247.95","1,250"
"15-Oct-2024","EQ","1,719.90","1,778.00","1,699.00","1,717.65","1,739.35","1,739.80","1,747.25","1,955.20","1,085.20","30,860","5,39,20,150.65","3,024"
"14-Oct-2024","EQ","1,700.00","1,744.00","1,700.00","1,706.80","1,710.00","1,717.65","1,721.11","1,955.20","1,085.20","19,149","3,29,57,494.85","1,853"
"11-Oct-2024","EQ","1,755.00","1,755.00","1,682.95","1,737.80","1,700.00","1,706.80","1,712.56","1,955.20","1,085.20","27,691","4,74,22,420.60","3,262"
"10-Oct-2024","EQ","1,635.60","1,750.55","1,620.00","1,662.30","1,750.00","1,737.80","1,695.42","1,955.20","1,085.20","1,33,921","22,70,51,735.20","13,022"
"09-Oct-2024","EQ","1,471.15","1,689.20","1,464.40","1,467.50","1,655.00","1,662.30","1,637.60","1,955.20","1,085.20","2,40,524","39,38,82,151.10","20,002"
"08-Oct-2024","EQ","1,484.20","1,484.20","1,459.75","1,464.30","1,475.00","1,467.50","1,469.65","1,955.20","1,085.20","3,317","48,74,838.90","579"
"07-Oct-2024","EQ","1,471.00","1,486.05","1,447.10","1,473.70","1,470.00","1,464.30","1,462.58","1,955.20","1,085.20","21,674","3,16,99,862.00","1,241"
"04-Oct-2024","EQ","1,453.00","1,498.00","1,439.95","1,442.55","1,463.10","1,473.70","1,466.53","1,955.20","1,067.05","10,098","1,48,09,061.45","865"
"03-Oct-2024","EQ","1,458.00","1,474.35","1,439.90","1,459.80","1,442.85","1,442.55","1,446.61","1,955.20","1,067.05","9,568","1,38,41,166.80","983"
"01-Oct-2024","EQ","1,485.30","1,485.30","1,455.10","1,465.70","1,460.00","1,459.80","1,462.18","1,955.20","1,067.05","8,533","1,24,76,775.35","693"
"30-Sep-2024","EQ","1,485.00","1,485.00","1,458.00","1,485.00","1,468.00","1,465.70","1,465.50","1,955.20","1,067.05","5,974","87,54,883.85","763"
"27-Sep-2024","EQ","1,465.15","1,490.60","1,465.15","1,460.30","1,488.00","1,485.00","1,485.35","1,955.20","1,042.25","8,370","1,24,32,351.15","899"
"26-Sep-2024","EQ","1,486.25","1,486.25","1,456.00","1,479.80","1,456.60","1,460.30","1,468.14","1,955.20","1,042.25","4,014","58,93,111.65","781"
"25-Sep-2024","EQ","1,488.20","1,492.00","1,466.95","1,488.20","1,471.00","1,479.80","1,477.43","1,955.20","1,042.25","5,585","82,51,452.55","1,226"
"24-Sep-2024","EQ","1,457.25","1,500.25","1,455.50","1,457.25","1,489.00","1,488.20","1,476.52","1,955.20","1,042.25","7,467","1,10,25,180.65","1,535"
"23-Sep-2024","EQ","1,485.80","1,491.95","1,451.10","1,485.80","1,453.95","1,457.25","1,468.42","1,955.20","1,042.25","9,186","1,34,88,873.90","1,764"
"20-Sep-2024","EQ","1,511.80","1,511.80","1,458.10","1,465.05","1,485.00","1,485.80","1,477.29","1,955.20","1,035.05","7,397","1,09,27,504.45","1,061"
"19-Sep-2024","EQ","1,490.65","1,500.00","1,442.05","1,479.80","1,462.10","1,465.05","1,461.99","1,955.20","1,035.05","14,120","2,06,43,335.50","2,377"
"18-Sep-2024","EQ","1,495.70","1,501.55","1,459.00","1,493.70","1,493.00","1,479.80","1,476.70","1,955.20","1,035.05","13,177","1,94,58,513.00","2,444"
"17-Sep-2024","EQ","1,509.35","1,539.95","1,489.55","1,498.40","1,493.10","1,493.70","1,508.50","1,955.20","1,035.05","9,318","1,40,56,193.40","2,444"
"16-Sep-2024","EQ","1,520.70","1,520.70","1,491.00","1,500.80","1,492.00","1,498.40","1,500.83","1,955.20","1,035.05","4,390","65,88,660.30","1,304"
"13-Sep-2024","EQ","1,520.95","1,551.90","1,495.00","1,517.15","1,515.00","1,500.80","1,520.46","1,955.20","1,012.65","14,572","2,21,56,178.85","2,539"
"12-Sep-2024","EQ","1,505.10","1,527.95","1,479.15","1,499.85","1,526.95","1,517.15","1,502.55","1,955.20","1,012.65","16,885","2,53,70,537.45","2,171"
"11-Sep-2024","EQ","1,534.00","1,534.00","1,494.85","1,519.55","1,499.00","1,499.85","1,502.02","1,955.20","1,012.65","18,244","2,74,02,826.15","1,478"
"10-Sep-2024","EQ","1,515.55","1,530.90","1,507.55","1,508.30","1,520.40","1,519.55","1,518.36","1,955.20","1,012.65","9,712","1,47,46,337.05","1,181"
"09-Sep-2024","EQ","1,508.30","1,529.95","1,490.00","1,508.30","1,502.00","1,508.30","1,499.84","1,955.20","1,012.65","8,037","1,20,54,176.50","1,361"
"06-Sep-2024","EQ","1,511.50","1,546.15","1,501.00","1,526.35","1,507.05","1,508.30","1,521.95","1,955.20","982.05","6,845","1,04,17,733.95","1,629"
"05-Sep-2024","EQ","1,540.00","1,547.00","1,515.00","1,523.55","1,522.25","1,526.35","1,531.50","1,955.20","982.05","9,822","1,50,42,402.90","1,850"
"04-Sep-2024","EQ","1,512.35","1,543.45","1,505.75","1,534.65","1,538.90","1,523.55","1,527.36","1,955.20","982.05","9,907","1,51,31,521.15","1,937"
"03-Sep-2024","EQ","1,569.95","1,596.55","1,525.75","1,575.75","1,536.00","1,534.65","1,551.84","1,955.20","982.05","19,396","3,00,99,437.50","3,259"
"02-Sep-2024","EQ","1,588.05","1,594.60","1,558.05","1,582.90","1,570.00","1,575.75","1,574.09","1,955.20","982.05","11,720","1,84,48,325.80","1,877"
"30-Aug-2024","EQ","1,556.00","1,614.00","1,543.35","1,552.80","1,584.50","1,582.90","1,583.95","1,955.20","929.40","16,974","2,68,85,883.45","3,173"
"29-Aug-2024","EQ","1,610.00","1,627.95","1,540.00","1,604.30","1,555.85","1,552.80","1,572.62","1,955.20","929.40","15,568","2,44,82,485.60","2,575"
"28-Aug-2024","EQ","1,620.05","1,668.95","1,590.00","1,621.95","1,603.80","1,604.30","1,641.68","1,955.20","929.40","48,180","7,90,95,988.45","2,815"
"27-Aug-2024","EQ","1,619.55","1,640.40","1,609.60","1,619.55","1,620.00","1,621.95","1,623.73","1,955.20","929.40","15,184","2,46,54,693.85","1,026"
"26-Aug-2024","EQ","1,630.80","1,654.55","1,610.10","1,633.55","1,626.25","1,619.55","1,635.73","1,955.20","929.40","11,984","1,96,02,553.65","1,278"
"23-Aug-2024","EQ","1,673.00","1,673.00","1,631.00","1,661.05","1,631.00","1,633.55","1,642.58","1,955.20","929.40","6,739","1,10,69,335.90","1,125"
"22-Aug-2024","EQ","1,662.00","1,687.00","1,650.00","1,660.75","1,662.00","1,661.05","1,670.69","1,955.20","929.40","14,354","2,39,81,116.50","2,384"
"21-Aug-2024","EQ","1,643.00","1,679.00","1,641.10","1,638.95","1,655.35","1,660.75","1,659.94","1,955.20","929.40","17,706","2,93,90,925.45","2,578"
"20-Aug-2024","EQ","1,575.05","1,656.80","1,570.00","1,557.80","1,640.00","1,638.95","1,622.12","1,955.20","929.40","39,730","6,44,47,005.60","5,343"
"19-Aug-2024","EQ","1,582.00","1,582.25","1,539.90","1,562.75","1,572.00","1,557.80","1,559.34","1,955.20","929.40","11,982","1,86,84,044.25","1,715"
"16-Aug-2024","EQ","1,558.80","1,574.00","1,552.00","1,540.70","1,574.00","1,562.75","1,559.25","1,955.20","918.05","13,110","2,04,41,746.95","1,601"
"14-Aug-2024","EQ","1,569.85","1,569.95","1,540.00","1,565.25","1,540.00","1,540.70","1,545.95","1,955.20","918.05","5,819","89,95,890.90","1,021"
"13-Aug-2024","EQ","1,590.00","1,616.55","1,560.00","1,587.65","1,560.05","1,565.25","1,592.19","1,955.20","918.05","7,396","1,17,75,816.45","1,401"
"12-Aug-2024","EQ","1,607.80","1,634.15","1,579.90","1,607.55","1,588.00","1,587.65","1,600.90","1,955.20","918.05","7,063","1,13,07,159.20","1,606"
"09-Aug-2024","EQ","1,622.50","1,622.50","1,600.00","1,600.80","1,608.00","1,607.55","1,608.23","1,955.20","918.05","4,986","80,18,623.95","1,083"
"08-Aug-2024","EQ","1,626.65","1,644.45","1,595.00","1,643.05","1,601.00","1,600.80","1,609.40","1,955.20","918.05","8,481","1,36,49,341.90","2,100"
"07-Aug-2024","EQ","1,591.10","1,651.95","1,591.10","1,587.70","1,645.00","1,643.05","1,629.31","1,955.20","918.05","6,953","1,13,28,602.75","1,972"
"06-Aug-2024","EQ","1,616.25","1,655.00","1,575.00","1,622.25","1,590.00","1,587.70","1,601.17","1,955.20","918.05","40,306","6,45,36,596.95","4,233"
"05-Aug-2024","EQ","1,601.05","1,677.65","1,589.55","1,668.30","1,620.60","1,622.25","1,618.91","1,955.20","918.05","25,767","4,17,14,407.45","4,324"
"02-Aug-2024","EQ","1,651.00","1,682.95","1,629.80","1,669.90","1,650.00","1,668.30","1,656.03","1,955.20","905.35","11,035","1,82,74,332.65","2,295"
"01-Aug-2024","EQ","1,724.90","1,741.95","1,643.05","1,677.25","1,668.00","1,669.90","1,677.36","1,955.20","905.35","47,881","8,03,13,493.75","8,001"
"31-Jul-2024","EQ","1,715.00","1,734.00","1,660.00","1,695.00","1,680.50","1,677.25","1,697.48","1,955.20","905.35","15,886","2,69,66,128.85","3,394"
"30-Jul-2024","EQ","1,704.00","1,727.50","1,690.05","1,711.50","1,697.70","1,695.00","1,703.14","1,955.20","905.35","6,556","1,11,65,766.20","1,471"
"29-Jul-2024","EQ","1,735.45","1,749.00","1,684.00","1,712.75","1,713.70","1,711.50","1,717.23","1,955.20","905.35","11,126","1,91,05,887.65","2,376"
"26-Jul-2024","EQ","1,681.95","1,725.05","1,681.95","1,686.00","1,708.00","1,712.75","1,711.83","1,955.20","905.35","8,828","1,51,12,073.40","1,862"
"25-Jul-2024","EQ","1,677.95","1,711.30","1,657.35","1,664.85","1,688.30","1,686.00","1,684.66","1,955.20","905.35","7,243","1,22,02,018.10","2,136"
"24-Jul-2024","EQ","1,684.60","1,695.25","1,620.10","1,656.65","1,679.95","1,664.85","1,671.44","1,955.20","905.35","7,819","1,30,68,996.20","2,270"
"23-Jul-2024","EQ","1,647.50","1,668.00","1,575.05","1,647.45","1,650.00","1,656.65","1,635.00","1,955.20","905.35","19,963","3,26,39,512.65","3,619"
"22-Jul-2024","EQ","1,616.05","1,700.00","1,616.05","1,682.90","1,641.00","1,647.45","1,661.60","1,955.20","905.35","27,473","4,56,49,269.30","5,479"
"19-Jul-2024","EQ","1,736.90","1,739.35","1,660.25","1,745.55","1,661.55","1,682.90","1,706.36","1,955.20","905.35","15,180","2,59,02,567.35","2,731"
"18-Jul-2024","EQ","1,781.00","1,789.00","1,724.65","1,777.10","1,748.50","1,745.55","1,749.81","1,955.20","905.35","18,776","3,28,54,501.15","3,843"
"16-Jul-2024","EQ","1,761.25","1,804.25","1,760.30","1,746.25","1,772.30","1,777.10","1,772.90","1,955.20","905.35","10,716","1,89,98,444.80","1,832"
"15-Jul-2024","EQ","1,778.15","1,836.50","1,734.00","1,778.15","1,760.00","1,746.25","1,764.81","1,955.20","905.35","12,227","2,15,78,286.70","2,638"
