"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"13-May-2025","EQ","88.79","89.77","88.24","88.48","89.05","89.26","89.05","142.95","79.44","1,13,342","1,00,93,325.49","1,884"
"12-May-2025","EQ","88.00","88.90","86.01","83.58","88.80","88.48","87.72","142.95","79.44","1,51,348","1,32,76,292.84","2,714"
"09-May-2025","EQ","81.68","84.39","81.68","84.11","83.70","83.58","82.77","142.95","79.44","1,01,972","84,40,680.97","2,295"
"08-May-2025","EQ","85.50","86.50","84.00","84.31","84.50","84.11","85.40","142.95","79.44","69,518","59,36,541.60","1,927"
"07-May-2025","EQ","83.00","85.30","83.00","84.62","84.77","84.31","84.27","142.95","79.44","96,930","81,68,439.90","2,281"
"06-May-2025","EQ","88.25","89.04","84.01","88.31","84.40","84.62","86.12","142.95","79.44","1,05,519","90,87,369.06","2,701"
"05-May-2025","EQ","87.50","88.80","86.11","87.04","88.28","88.31","87.45","142.95","79.44","91,634","80,13,196.78","2,064"
"02-May-2025","EQ","87.23","88.80","86.51","87.27","86.85","87.04","87.46","142.95","79.44","82,516","72,16,840.13","2,498"
"30-Apr-2025","EQ","89.49","89.49","86.74","89.28","87.44","87.27","88.00","142.95","79.44","73,118","64,34,024.14","2,226"
"29-Apr-2025","EQ","88.38","89.96","88.35","87.95","89.49","89.28","89.15","142.95","79.44","88,436","78,84,232.83","2,256"
"28-Apr-2025","EQ","88.79","89.32","86.74","88.89","88.40","87.95","88.11","142.95","79.44","1,31,147","1,15,54,713.92","3,666"
"25-Apr-2025","EQ","93.13","93.13","88.41","92.22","88.52","88.89","89.51","142.95","79.44","1,64,944","1,47,64,178.16","3,746"
"24-Apr-2025","EQ","93.90","93.90","92.00","93.41","92.39","92.22","92.98","142.95","79.44","96,190","89,43,550.41","2,225"
"23-Apr-2025","EQ","94.40","94.79","92.06","93.03","93.84","93.41","93.48","142.95","79.44","1,45,832","1,36,32,501.20","2,899"
"22-Apr-2025","EQ","91.74","93.89","91.27","91.78","92.90","93.03","93.11","142.95","79.44","1,42,286","1,32,48,467.52","2,672"
"21-Apr-2025","EQ","91.00","92.34","90.60","90.47","92.00","91.78","91.48","142.95","79.44","1,26,312","1,15,55,238.73","3,265"
"17-Apr-2025","EQ","89.80","90.89","88.71","89.64","90.25","90.47","89.94","142.95","79.44","80,228","72,15,604.80","2,416"
"16-Apr-2025","EQ","88.29","90.00","88.15","88.29","89.60","89.64","89.13","142.95","79.44","1,08,986","97,14,017.04","2,146"
"15-Apr-2025","EQ","87.30","88.70","86.11","86.06","88.01","88.29","87.69","142.95","79.44","1,32,444","1,16,14,356.65","3,391"
"11-Apr-2025","EQ","86.60","87.59","85.11","85.99","86.22","86.06","86.64","142.95","79.44","1,41,640","1,22,72,038.35","2,997"
"09-Apr-2025","EQ","86.11","87.05","84.00","86.11","86.40","85.99","85.73","142.95","79.44","83,152","71,28,318.62","2,249"
"08-Apr-2025","EQ","85.20","86.90","83.40","83.21","85.59","86.11","84.88","142.95","79.44","1,13,613","96,43,402.24","2,695"
"07-Apr-2025","EQ","80.35","83.99","79.44","85.90","83.00","83.21","81.11","142.95","79.44","2,87,368","2,33,08,807.43","6,254"
"04-Apr-2025","EQ","89.40","89.40","84.97","88.86","86.05","85.90","86.05","142.95","84.97","2,80,681","2,41,52,485.69","4,410"
"03-Apr-2025","EQ","88.20","89.39","87.17","88.29","89.25","88.86","88.68","142.95","85.51","99,777","88,48,100.69","2,036"
"02-Apr-2025","EQ","90.00","90.00","86.99","88.84","88.10","88.29","88.29","142.95","85.51","1,34,287","1,18,56,467.11","2,028"
"01-Apr-2025","EQ","87.00","89.29","86.40","85.95","89.00","88.84","88.12","142.95","85.51","1,91,662","1,68,89,455.21","3,188"
"28-Mar-2025","EQ","87.97","89.66","85.51","87.32","85.94","85.95","87.50","142.95","85.51","2,77,058","2,42,41,659.75","4,364"
"27-Mar-2025","EQ","87.00","90.08","86.00","87.49","87.08","87.32","87.72","142.95","86.00","6,23,361","5,46,82,437.90","7,673"
"26-Mar-2025","EQ","89.40","90.04","87.00","89.35","87.40","87.49","88.24","142.95","86.12","2,99,519","2,64,30,971.30","4,336"
"25-Mar-2025","EQ","92.80","93.28","89.00","91.95","89.59","89.35","90.30","142.95","86.12","2,92,326","2,63,97,601.77","4,340"
"24-Mar-2025","EQ","91.31","93.50","91.11","91.31","92.05","91.95","92.25","142.95","86.12","2,13,638","1,97,07,214.96","3,357"
"21-Mar-2025","EQ","90.75","93.27","90.75","91.88","91.57","91.31","91.86","142.95","86.12","1,90,104","1,74,62,573.64","4,342"
"20-Mar-2025","EQ","90.70","93.51","90.70","90.34","92.00","91.88","91.98","142.95","86.12","2,07,504","1,90,85,475.48","5,020"
"19-Mar-2025","EQ","86.73","90.80","86.73","86.44","90.26","90.34","89.52","142.95","86.12","2,40,510","2,15,31,123.10","3,412"
"18-Mar-2025","EQ","87.44","88.28","86.12","87.42","86.94","86.44","87.15","142.95","86.12","3,26,772","2,84,79,255.11","5,759"
"17-Mar-2025","EQ","89.59","89.98","86.55","89.22","87.01","87.42","88.57","142.95","86.55","1,61,452","1,42,99,717.51","3,265"
"13-Mar-2025","EQ","90.38","91.50","88.97","90.38","89.00","89.22","89.99","142.95","87.00","1,57,302","1,41,54,935.73","2,582"
"12-Mar-2025","EQ","92.89","92.89","90.20","92.02","90.50","90.38","90.89","142.95","87.00","1,34,250","1,22,01,318.43","2,076"
"11-Mar-2025","EQ","91.00","93.00","90.00","92.39","92.50","92.02","91.98","142.95","87.00","1,12,385","1,03,37,722.54","1,933"
"10-Mar-2025","EQ","97.58","98.39","91.90","96.96","92.90","92.39","94.33","142.95","87.00","1,73,191","1,63,37,774.68","2,613"
"07-Mar-2025","EQ","96.15","98.74","94.81","95.84","97.29","96.96","97.20","142.95","87.00","1,41,754","1,37,78,673.36","2,774"
"06-Mar-2025","EQ","95.00","96.64","94.23","95.03","95.80","95.84","95.63","142.95","87.00","1,62,765","1,55,65,640.54","2,757"
"05-Mar-2025","EQ","90.55","95.50","89.97","89.22","95.50","95.03","93.68","142.95","87.00","1,95,189","1,82,84,895.16","2,852"
