"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"06-Nov-2024","EQ","1,205.00","1,226.90","1,192.35","1,214.45","1,216.00","1,211.75","1,210.69","1,822.95","1,104.10","26,758","3,23,95,774.55","3,532"
"05-Nov-2024","EQ","1,200.35","1,228.00","1,182.00","1,200.35","1,211.50","1,214.45","1,203.11","1,822.95","1,104.10","20,775","2,49,94,531.45","3,403"
"04-Nov-2024","EQ","1,217.15","1,217.15","1,185.05","1,217.00","1,191.00","1,200.35","1,192.51","1,822.95","1,104.10","15,518","1,85,05,319.90","2,504"
"01-Nov-2024","EQ","1,224.95","1,225.00","1,205.00","1,191.90","1,220.00","1,217.00","1,216.28","1,822.95","1,104.10","10,692","1,30,04,454.25","612"
"31-Oct-2024","EQ","1,171.05","1,194.95","1,171.05","1,183.30","1,192.90","1,191.90","1,187.21","1,822.95","1,104.10","13,766","1,63,43,066.85","1,257"
"30-Oct-2024","EQ","1,173.00","1,196.95","1,160.65","1,166.50","1,184.00","1,183.30","1,185.51","1,822.95","1,104.10","14,600","1,73,08,408.50","2,206"
"29-Oct-2024","EQ","1,168.65","1,180.40","1,145.35","1,168.65","1,170.00","1,166.50","1,160.24","1,822.95","1,104.10","10,663","1,23,71,633.20","1,799"
"28-Oct-2024","EQ","1,173.50","1,188.75","1,123.10","1,156.15","1,168.00","1,168.65","1,154.35","1,822.95","1,104.10","18,224","2,10,36,800.10","3,305"
"25-Oct-2024","EQ","1,187.90","1,187.90","1,141.10","1,176.15","1,160.55","1,156.15","1,161.02","1,822.95","1,104.10","21,879","2,54,01,871.00","3,019"
"24-Oct-2024","EQ","1,214.00","1,215.30","1,174.05","1,208.75","1,183.00","1,176.15","1,187.67","1,822.95","1,104.10","15,776","1,87,36,749.65","3,010"
"23-Oct-2024","EQ","1,209.00","1,222.90","1,174.15","1,201.85","1,200.25","1,208.75","1,206.43","1,822.95","1,104.10","27,357","3,30,04,432.70","3,713"
"22-Oct-2024","EQ","1,235.00","1,241.90","1,200.00","1,233.00","1,206.10","1,201.85","1,206.18","1,822.95","1,104.10","17,287","2,08,51,237.80","2,392"
"21-Oct-2024","EQ","1,257.90","1,259.00","1,226.00","1,245.20","1,231.85","1,233.00","1,241.29","1,822.95","1,104.10","13,632","1,69,21,329.80","2,342"
"18-Oct-2024","EQ","1,251.00","1,257.00","1,230.05","1,256.15","1,251.00","1,245.20","1,243.25","1,822.95","1,104.10","13,140","1,63,36,315.60","1,485"
"17-Oct-2024","EQ","1,267.65","1,282.00","1,245.05","1,267.10","1,251.40","1,256.15","1,261.05","1,822.95","1,104.10","15,389","1,94,06,293.20","1,866"
"16-Oct-2024","EQ","1,280.00","1,280.00","1,260.00","1,275.85","1,266.00","1,267.10","1,265.85","1,822.95","1,104.10","8,639","1,09,35,670.20","995"
"15-Oct-2024","EQ","1,295.15","1,298.00","1,249.95","1,292.00","1,270.20","1,275.85","1,276.09","1,822.95","1,104.10","20,588","2,62,72,158.15","2,384"
"14-Oct-2024","EQ","1,295.05","1,346.60","1,280.05","1,299.60","1,288.00","1,292.00","1,308.74","1,822.95","1,104.10","39,059","5,11,17,999.65","3,049"
"11-Oct-2024","EQ","1,217.35","1,328.55","1,214.00","1,214.45","1,309.00","1,299.60","1,272.19","1,822.95","1,068.00","96,514","12,27,83,733.95","9,582"
"10-Oct-2024","EQ","1,224.90","1,235.90","1,200.00","1,214.25","1,212.00","1,214.45","1,213.00","1,822.95","1,068.00","27,030","3,27,87,314.65","2,507"
"09-Oct-2024","EQ","1,211.70","1,232.85","1,208.90","1,208.70","1,215.00","1,214.25","1,218.39","1,822.95","1,068.00","32,587","3,97,03,706.50","2,797"
